PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP
CHASE EDMONDS,RB,307.6,2.0,0.0,0.0,1.1,0.0,6.2,3.8,0.0,13.5,250.0,25.7,0.0,0.0,302.5,3.1,243.0,39.7,307.0,20.9,13.0,392.0,14.0,0.0,81.0,311.0,49.0,0.0,176.0,20.4,TB,13.0,392.0,28,30,9,3,500.0,500
CHASE MCLAUGHLIN,K,271.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,136.0,0.0,0.0,301.0,8.0,251.0,136.0,408.0,53.7,15.0,395.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,28.1,TB,15.0,321.0,3,1,26,1,500.0,500
CHATARIUS ATWELL,WR,290.7,4.6,0.0,0.0,2.4,0.2,30.2,0.3,0.0,1.9,254.0,73.4,0.0,0.0,293.4,7.0,255.0,112.4,326.0,28.7,13.0,429.0,39.0,3.0,483.0,326.0,5.0,0.0,31.0,16.3,LAR,13.0,324.0,11,22,6,4,500.0,500
CHICAGO BEARS,DEF,207.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,120.0,0.0,0.0,207.8,7.1,160.0,120.0,213.0,25.1,11.0,355.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,24.9,CHI,11.0,355.0,18,21,7,0,500.0,178
CHIGOZIEM OKONKWO,TE,202.3,3.5,0.0,0.0,3.2,0.1,31.1,0.1,0.0,0.4,132.0,59.4,0.0,0.0,185.3,6.7,127.0,113.4,172.0,38.0,10.0,308.0,54.0,1.0,528.0,193.0,2.0,0.0,6.0,28.9,TEN,11.0,299.0,2,5,4,1,183.5,500
CHRIS BOSWELL,K,304.3,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,133.0,0.0,0.0,311.6,7.8,252.0,133.0,374.0,37.6,14.0,407.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,27.9,PIT,14.0,332.0,14,24,3,1,500.0,195
CHRIS EVANS,RB,334.5,0.2,0.0,0.0,0.1,0.0,-0.1,0.3,0.0,1.7,327.0,1.1,0.0,0.0,320.3,0.3,306.0,2.1,458.0,11.4,15.0,334.0,1.0,0.0,-1.0,488.0,2.0,0.0,12.0,7.5,CIN,16.0,342.0,24,17,29,4,500.0,500
CHRIS GODWIN,WR,78.7,7.4,0.0,0.0,4.9,0.1,60.2,0.2,0.1,2.2,43.0,126.2,0.0,0.0,62.4,12.3,30.0,209.2,63.0,12.9,6.0,95.0,83.0,2.0,1024.0,78.0,4.0,1.0,38.0,13.9,TB,7.0,115.0,21,16,24,2,72.0,75
CHRIS MOORE,WR,342.0,2.7,0.0,0.0,1.3,0.0,24.9,0.1,0.0,2.3,315.0,46.3,0.0,0.0,346.5,4.0,311.0,68.3,413.0,27.9,15.0,384.0,22.0,0.0,424.0,421.0,2.0,0.0,39.0,27.2,ARI,15.0,388.0,7,14,5,5,500.0,500
CHRIS OLAVE,WR,25.7,9.0,0.0,0.0,5.4,0.3,70.2,0.0,0.0,0.0,11.0,144.3,0.0,0.0,19.6,14.5,14.0,231.3,17.0,4.2,3.0,33.0,87.0,5.0,1123.0,22.0,0.0,0.0,0.0,4.8,NO,4.0,40.0,15,21,10,1,25.0,21
CHRISTIAN KIRK,WR,63.8,7.8,0.0,0.0,4.8,0.3,65.6,0.1,0.0,0.5,40.0,93.3,0.0,0.0,51.7,12.5,30.0,150.3,52.0,11.4,6.0,95.0,57.0,3.0,787.0,61.0,1.0,0.0,6.0,11.1,JAC,6.0,109.0,32,31,21,1,69.5,87
CHRISTIAN MCCAFFREY,RB,1.4,20.3,0.0,0.0,4.2,0.4,35.3,17.0,0.9,91.2,1.0,324.3,0.0,0.0,1.4,24.5,1.0,391.3,1.0,1.4,1.0,8.0,67.0,7.0,564.0,1.0,272.0,14.0,1459.0,1.5,SF,1.0,8.0,10,12,5,1,1.0,1
CHRISTIAN WATSON,WR,85.0,8.1,0.0,0.0,3.1,0.6,46.9,0.4,0.0,1.2,38.0,73.3,0.0,0.0,102.5,11.3,59.0,101.3,103.0,17.9,8.0,139.0,28.0,5.0,422.0,85.0,4.0,0.0,11.0,17.0,GB,7.0,123.0,5,5,17,2,97.0,99
CHRISTOPHER BROOKS,RB,361.0,2.6,0.0,0.0,0.0,0.0,0.0,4.8,0.0,26.5,357.0,10.6,0.0,0.0,355.5,2.6,346.0,10.6,496.0,9.5,16.0,365.0,0.0,0.0,0.0,492.0,19.0,0.0,106.0,2.9,MIA,16.0,364.0,6,5,19,0,500.0,500
CHRISTOPHER RODRIGUEZ,RB,299.6,3.3,0.0,0.0,0.2,0.0,1.1,4.6,0.2,22.5,250.0,35.9,0.0,0.0,299.6,3.4,247.0,37.9,296.0,21.8,13.0,375.0,2.0,0.0,12.0,295.0,51.0,2.0,247.0,20.5,WAS,13.0,358.0,16,9,28,3,500.0,500
CHUBA HUBBARD,RB,138.2,8.4,0.0,0.0,2.3,0.0,13.7,14.0,0.3,53.1,92.0,143.5,0.0,0.0,142.8,10.7,101.0,182.5,141.0,14.4,9.0,176.0,39.0,0.0,233.0,137.0,238.0,5.0,902.0,16.2,CAR,9.0,173.0,32,31,27,2,135.5,185
CINCINNATI BENGALS,DEF,259.3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,118.0,0.0,0.0,259.0,6.9,183.0,118.0,276.0,39.6,12.0,355.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,39.8,CIN,12.0,353.0,24,29,11,0,500.0,163
CJ STROUD,QB,51.1,18.7,1.5,273.9,0.0,0.0,0.0,2.6,0.2,11.1,29.0,280.0,23.0,4108.0,51.4,18.7,29.0,281.0,51.0,8.2,6.0,83.0,0.0,0.0,0.0,51.0,39.0,3.0,167.0,7.5,HOU,6.0,82.0,27,23,28,1,48.5,42
CLEVELAND BROWNS,DEF,171.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,153.0,0.0,0.0,172.1,9.0,150.0,153.0,175.0,11.2,10.0,234.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,10.5,CLE,10.0,234.0,30,32,8,0,500.0,70
CLYDE EDWARDS-HELAIRE,RB,239.7,3.5,0.0,0.0,1.1,0.1,12.5,4.7,0.1,14.9,159.0,53.1,0.0,0.0,232.6,4.7,159.0,70.1,227.0,28.1,11.0,296.0,17.0,1.0,188.0,231.0,70.0,1.0,223.0,23.1,KC,12.0,303.0,3,6,11,2,198.0,500
CODY SCHRADER,RB,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,345.3,0.0,331.0,0.0,473.0,19.6,16.0,373.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,31.4,SF,15.0,392.0,10,12,5,0,500.0,500
COLBY PARKINSON,TE,273.1,2.2,0.0,0.0,1.5,0.1,14.5,0.0,0.0,0.0,190.0,36.7,0.0,0.0,275.3,3.6,189.0,61.7,306.0,36.7,13.0,419.0,25.0,2.0,247.0,305.0,0.0,0.0,0.0,35.4,LAR,13.0,381.0,22,14,27,2,500.0,500
COLE KMET,TE,132.1,6.4,0.0,0.0,4.3,0.4,42.3,0.2,0.0,0.1,98.0,108.1,0.0,0.0,126.1,10.7,97.0,181.1,126.0,16.0,9.0,172.0,73.0,6.0,719.0,130.0,3.0,0.0,2.0,20.1,CHI,9.0,195.0,20,19,16,1,127.0,152
COLE TURNER,TE,359.3,1.0,0.0,0.0,0.9,0.0,10.0,0.0,0.0,0.0,335.0,12.0,0.0,0.0,370.0,1.9,351.0,23.0,464.0,24.4,15.0,415.0,11.0,0.0,120.0,447.0,0.0,0.0,0.0,16.4,WAS,15.0,389.0,16,15,20,4,500.0,500
CONNOR HEYWARD,TE,380.5,1.0,0.0,0.0,1.4,0.0,9.8,0.1,0.0,0.0,380.0,16.7,0.0,0.0,360.5,2.3,356.0,39.7,498.0,4.5,16.0,365.0,23.0,0.0,167.0,505.0,1.0,0.0,0.0,0.5,PIT,16.0,381.0,23,27,8,3,500.0,500
COOPER KUPP,WR,41.3,8.8,0.0,0.0,4.9,0.4,61.4,0.1,0.0,-0.3,22.0,105.4,0.0,0.0,33.9,13.7,14.0,164.4,33.0,9.3,4.0,65.0,59.0,5.0,737.0,39.0,1.0,0.0,-3.0,9.5,LAR,5.0,80.0,11,22,6,2,40.0,48
CORDARRELLE PATTERSON,RB,301.4,2.0,0.0,0.0,0.6,0.1,2.7,3.6,0.0,12.9,235.0,27.9,0.0,0.0,294.1,2.6,221.0,36.9,295.0,25.4,13.0,331.0,9.0,1.0,38.0,304.0,50.0,0.0,181.0,22.3,PIT,13.0,357.0,17,23,4,3,500.0,500
CORNELIUS JOHNSON,WR,327.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,314.7,0.0,298.0,0.0,453.0,19.5,15.0,342.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,18.4,LAC,15.0,347.0,30,25,25,0,500.0,500
COURTLAND SUTTON,WR,104.5,8.2,0.0,0.0,3.7,0.6,48.3,0.0,0.0,0.0,75.0,131.2,0.0,0.0,100.5,11.9,80.0,190.2,100.0,11.7,8.0,144.0,59.0,10.0,772.0,103.0,0.0,0.0,0.0,13.7,DEN,8.0,163.0,19,28,8,1,116.5,116
CRAIG REYNOLDS,RB,324.9,1.6,0.0,0.0,0.3,0.0,3.1,2.7,0.1,11.9,300.0,24.6,0.0,0.0,338.2,2.0,307.0,29.6,366.0,25.5,14.0,413.0,5.0,0.0,47.0,361.0,41.0,1.0,179.0,21.9,DET,14.0,386.0,14,11,18,3,500.0,500
CURTIS SAMUEL,WR,133.4,6.0,0.0,0.0,3.9,0.3,38.3,0.4,0.1,2.4,87.0,95.2,0.0,0.0,123.7,9.8,78.0,157.2,121.0,23.5,9.0,183.0,62.0,4.0,613.0,132.0,7.0,1.0,39.0,22.1,BUF,9.0,183.0,14,15,15,1,118.0,142
DAIJUN EDWARDS,RB,387.0,0.0,,,,,,,,,382.0,0.0,,,,,,,,,,,,,,506.0,,,,5.0,PIT,16.0,392.0,17,23,4,0,500.0,500
DAK PRESCOTT,QB,59.7,20.7,2.1,265.6,0.0,0.0,0.0,3.2,0.1,14.2,34.0,351.8,36.0,4516.0,60.3,20.7,34.0,351.8,62.0,10.3,6.0,84.0,0.0,0.0,0.0,59.0,55.0,2.0,242.0,9.3,DAL,6.0,83.0,2,8,3,1,72.5,60
DALLAS COWBOYS,DEF,169.3,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,178.0,0.0,0.0,169.2,10.5,150.0,178.0,170.0,6.4,10.0,193.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,6.6,DAL,10.0,193.0,1,1,9,0,181.0,84
DALLAS GOEDERT,TE,107.1,5.5,0.0,0.0,4.2,0.2,42.3,0.1,0.0,0.1,94.0,77.3,0.0,0.0,104.8,9.7,85.0,136.3,104.0,8.8,8.0,143.0,59.0,3.0,592.0,107.0,1.0,0.0,1.0,9.6,PHI,8.0,145.0,31,30,24,1,110.0,117
DALLIN HOLKER,TE,365.0,0.0,,,,,,,,,341.0,0.0,,,,,,,,,,,,,,504.0,,,,24.0,NO,16.0,389.0,13,22,5,0,500.0,500
DALTON KINCAID,TE,81.5,4.8,0.0,0.0,4.6,0.1,42.1,0.0,0.0,0.0,49.0,77.3,0.0,0.0,68.1,9.4,48.0,150.3,67.0,13.1,7.0,100.0,73.0,2.0,673.0,80.0,0.0,0.0,0.0,12.1,BUF,7.0,105.0,17,6,29,1,50.0,55
DALTON SCHULTZ,TE,117.2,6.1,0.0,0.0,3.9,0.3,42.3,0.0,0.0,0.0,100.0,91.5,0.0,0.0,120.5,10.0,105.0,150.5,119.0,14.8,9.0,202.0,59.0,5.0,635.0,116.0,0.0,0.0,0.0,15.0,HOU,8.0,202.0,7,1,32,1,120.0,137
DALVIN COOK,RB,303.0,1.7,0.0,0.0,1.0,0.0,5.2,4.5,0.0,14.3,257.0,25.2,0.0,0.0,313.3,2.7,265.0,40.2,330.0,26.6,14.0,379.0,15.0,0.0,78.0,327.0,67.0,0.0,214.0,25.5,FA,13.0,392.0,33,33,33,0,500.0,500
DAMEON PIERCE,RB,188.7,5.0,0.0,0.0,0.9,0.0,7.2,10.4,0.1,29.7,136.0,69.7,0.0,0.0,208.4,5.9,159.0,82.7,205.0,28.4,11.0,283.0,13.0,0.0,101.0,185.0,145.0,2.0,416.0,25.6,HOU,11.0,272.0,2,3,21,2,188.5,500
DANDRE SWIFT,RB,76.4,10.0,0.0,0.0,2.4,0.1,13.4,14.3,0.3,65.6,52.0,160.3,0.0,0.0,77.7,12.5,56.0,199.3,76.0,10.9,7.0,101.0,39.0,1.0,214.0,76.0,229.0,5.0,1049.0,9.8,CHI,7.0,97.0,18,21,12,1,61.0,62
DANIEL BELLINGER,TE,284.5,1.5,0.0,0.0,1.5,0.0,15.0,0.0,0.0,0.0,195.0,25.5,0.0,0.0,273.4,3.0,166.0,50.5,298.0,39.8,13.0,343.0,25.0,0.0,255.0,306.0,0.0,0.0,0.0,33.9,NYG,13.0,344.0,25,31,3,2,500.0,500
DANIEL CARLSON,K,266.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,121.0,0.0,0.0,266.8,7.1,191.0,121.0,271.0,29.9,12.0,332.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,30.2,LV,12.0,332.0,25,26,13,1,500.0,197
DANIEL JONES,QB,160.3,10.5,0.3,151.5,0.0,0.0,0.0,6.7,0.2,34.3,112.0,63.0,2.0,909.0,162.6,10.5,112.0,63.0,156.0,35.6,10.0,307.0,0.0,0.0,0.0,156.0,40.0,1.0,206.0,32.1,NYG,10.0,281.0,9,22,1,1,186.5,500
DARIUS SLAYTON,WR,223.2,5.9,0.0,0.0,2.9,0.2,45.3,0.0,0.0,0.0,163.0,101.0,0.0,0.0,223.3,8.9,164.0,151.0,218.0,23.2,11.0,285.0,50.0,4.0,770.0,222.0,0.0,0.0,0.0,23.7,NYG,11.0,285.0,4,23,1,3,500.0,500
DARNELL MOONEY,WR,183.1,3.2,0.0,0.0,2.1,0.1,27.6,0.1,0.0,0.3,120.0,47.9,0.0,0.0,189.8,5.3,127.0,78.9,179.0,27.0,10.0,261.0,31.0,1.0,414.0,174.0,2.0,0.0,5.0,26.8,ATL,10.0,261.0,20,8,29,2,177.0,151
DARNELL WASHINGTON,TE,345.0,0.4,0.0,0.0,0.4,0.0,3.6,0.0,0.0,0.0,288.0,6.1,0.0,0.0,350.9,0.8,287.0,13.1,399.0,23.2,15.0,374.0,7.0,0.0,61.0,407.0,0.0,0.0,0.0,23.8,PIT,15.0,371.0,23,27,8,2,500.0,500
DAVANTE ADAMS,WR,28.6,9.6,0.0,0.0,6.1,0.5,67.3,0.0,0.0,0.0,11.0,162.4,0.0,0.0,17.7,15.6,10.0,265.4,16.0,4.9,3.0,36.0,103.0,8.0,1144.0,27.0,0.0,0.0,0.0,6.5,LV,4.0,50.0,18,17,22,1,16.5,20
DAVID BELL,WR,358.8,2.3,0.0,0.0,0.9,0.2,11.1,0.0,0.0,0.0,346.0,34.7,0.0,0.0,358.8,3.2,332.0,48.7,448.0,17.0,15.0,384.0,14.0,3.0,167.0,465.0,0.0,0.0,0.0,10.3,CLE,16.0,372.0,26,18,30,4,500.0,500
DAVID MONTGOMERY,RB,54.6,13.7,0.0,0.0,1.1,0.0,8.4,15.6,0.9,72.5,33.0,191.2,0.0,0.0,72.0,14.8,54.0,207.2,70.0,8.3,7.0,102.0,16.0,0.0,117.0,54.0,219.0,13.0,1015.0,7.8,DET,6.0,77.0,14,11,18,2,68.5,66
DAVID NJOKU,TE,95.0,7.5,0.0,0.0,5.1,0.4,55.1,0.0,0.0,0.0,78.0,120.2,0.0,0.0,96.0,12.6,73.0,201.2,94.0,7.5,8.0,111.0,81.0,6.0,882.0,92.0,0.0,0.0,0.0,8.0,CLE,8.0,111.0,1,4,2,1,89.5,74
DAVIS ALLEN,TE,324.7,1.0,0.0,0.0,0.7,0.1,6.3,0.0,0.0,0.0,253.0,15.5,0.0,0.0,310.7,1.7,202.0,25.5,370.0,49.4,14.0,376.0,10.0,1.0,95.0,383.0,0.0,0.0,0.0,42.7,LAR,14.0,391.0,22,14,27,3,500.0,500
DAWSON KNOX,TE,255.6,2.7,0.0,0.0,1.8,0.2,15.5,0.0,0.0,0.0,202.0,32.6,0.0,0.0,262.3,4.5,180.0,54.6,259.0,21.4,12.0,324.0,22.0,2.0,186.0,254.0,0.0,0.0,0.0,21.9,BUF,12.0,341.0,17,6,29,2,500.0,500
DEANDRE HOPKINS,WR,87.6,8.7,0.0,0.0,4.4,0.4,62.2,0.1,0.0,0.5,61.0,148.6,0.0,0.0,84.9,13.2,50.0,223.6,81.0,14.2,7.0,127.0,75.0,7.0,1057.0,87.0,2.0,0.0,9.0,15.3,TEN,7.0,125.0,28,29,19,1,90.0,94
DEEBO SAMUEL,WR,20.4,12.2,0.0,0.0,4.0,0.5,59.5,2.5,0.3,15.0,10.0,183.7,0.0,0.0,36.6,16.2,23.0,243.7,37.0,8.2,5.0,61.0,60.0,7.0,892.0,17.0,37.0,5.0,225.0,6.0,SF,3.0,41.0,2,3,9,2,28.5,44
DEEJAY DALLAS,RB,339.0,0.1,0.0,0.0,0.4,0.0,1.5,0.6,0.0,2.1,303.0,2.2,0.0,0.0,329.8,0.5,287.0,8.2,429.0,28.2,15.0,365.0,6.0,0.0,26.0,470.0,10.0,0.0,36.0,38.9,ARI,16.0,393.0,25,26,13,5,500.0,500
DEMARCUS ROBINSON,WR,217.3,4.7,0.0,0.0,2.0,0.3,28.5,0.1,0.0,1.8,141.0,61.4,0.0,0.0,215.7,6.7,148.0,87.4,204.0,34.4,11.0,297.0,26.0,4.0,371.0,211.0,1.0,0.0,23.0,36.0,LAR,11.0,297.0,11,22,6,3,500.0,500
DEMARIO DOUGLAS,WR,186.3,4.2,0.0,0.0,3.5,0.0,40.1,0.6,0.0,2.9,135.0,58.2,0.0,0.0,168.6,7.7,114.0,107.2,158.0,22.0,10.0,243.0,49.0,0.0,561.0,176.0,8.0,0.0,41.0,23.8,NE,10.0,262.0,25,9,31,1,186.5,173
DENERIC PRINCE,RB,274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,280.8,0.0,213.0,0.0,337.0,38.5,14.0,360.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,43.8,KC,14.0,393.0,3,6,11,4,500.0,500
DENVER BRONCOS,DEF,257.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,118.0,0.0,0.0,256.1,6.9,166.0,118.0,279.0,46.0,12.0,355.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,49.2,DEN,12.0,355.0,8,9,18,0,500.0,500
DEREK CARR,QB,160.2,14.7,1.5,228.1,0.0,0.0,0.0,1.9,0.0,2.4,124.0,249.1,25.0,3878.0,161.1,14.7,124.0,249.1,154.0,31.1,10.0,275.0,0.0,0.0,0.0,155.0,32.0,0.0,40.0,31.2,NO,10.0,275.0,11,18,8,1,186.5,500
DERIUS DAVIS,WR,323.5,1.2,0.0,0.0,0.9,0.0,3.9,0.8,0.0,5.9,302.0,20.7,0.0,0.0,323.5,2.1,301.0,35.7,482.0,22.5,16.0,346.0,15.0,0.0,66.0,476.0,14.0,0.0,101.0,21.5,LAC,16.0,345.0,30,25,25,5,500.0,500
DERNEST JOHNSON,RB,295.5,1.5,0.0,0.0,0.6,0.0,8.2,2.4,0.0,6.4,237.0,24.8,0.0,0.0,295.8,2.0,227.0,34.8,294.0,16.6,13.0,336.0,10.0,0.0,140.0,297.0,41.0,0.0,108.0,15.2,JAC,13.0,336.0,30,27,26,2,500.0,500
DERRICK HENRY,RB,16.4,12.9,0.0,0.0,1.6,0.0,12.6,16.5,0.7,68.6,12.0,218.7,0.0,0.0,39.1,14.5,12.0,246.7,39.0,12.1,5.0,56.0,28.0,0.0,214.0,15.0,280.0,12.0,1167.0,6.0,BAL,3.0,42.0,20,14,25,1,22.5,16
DESHAUN WATSON,QB,123.8,15.1,1.2,185.8,0.0,0.0,0.0,4.3,0.2,23.7,103.0,90.8,7.0,1115.0,124.7,15.1,103.0,90.8,125.0,12.9,9.0,155.0,0.0,0.0,0.0,123.0,26.0,1.0,142.0,12.1,CLE,9.0,152.0,25,26,18,1,154.5,160
DETROIT LIONS,DEF,243.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,107.0,0.0,0.0,244.6,6.3,189.0,107.0,262.0,30.9,12.0,355.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,31.9,DET,12.0,355.0,27,28,16,0,500.0,135
DEUCE VAUGHN,RB,283.8,1.1,0.0,0.0,1.0,0.0,5.7,3.3,0.0,5.7,241.0,8.0,0.0,0.0,278.5,2.1,232.0,15.0,288.0,20.6,13.0,372.0,7.0,0.0,40.0,292.0,23.0,0.0,40.0,18.8,DAL,13.0,365.0,5,4,23,5,500.0,500
DEVIN DUVERNAY,WR,364.8,0.3,0.0,0.0,0.3,0.0,1.4,0.3,0.0,1.2,334.0,3.3,0.0,0.0,362.0,0.6,330.0,7.3,476.0,25.2,16.0,390.0,4.0,0.0,18.0,483.0,4.0,0.0,15.0,22.8,JAC,16.0,390.0,32,31,21,4,500.0,500
DEVIN SINGLETARY,RB,94.7,8.1,0.0,0.0,1.8,0.0,11.4,12.7,0.2,52.8,68.0,137.3,0.0,0.0,102.4,9.8,71.0,167.3,102.0,13.8,8.0,134.0,30.0,0.0,193.0,91.0,216.0,4.0,898.0,12.0,NYG,8.0,126.0,13,1,32,1,89.0,112
DEVON ACHANE,RB,36.6,14.9,0.0,0.0,2.5,0.3,17.9,9.4,0.7,72.7,13.0,163.7,0.0,0.0,36.9,17.3,11.0,190.7,38.0,12.4,5.0,64.0,27.0,3.0,197.0,36.0,103.0,8.0,800.0,10.9,MIA,5.0,53.0,6,5,19,1,19.5,30
DEVONTA SMITH,WR,40.3,9.2,0.0,0.0,5.1,0.4,66.6,0.0,0.0,0.0,28.0,146.6,0.0,0.0,35.5,14.2,21.0,227.6,34.0,6.6,5.0,53.0,81.0,7.0,1066.0,38.0,0.0,0.0,0.0,5.8,PHI,5.0,59.0,6,11,7,2,45.5,45
DEVONTEZ WALKER,WR,265.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,267.3,0.0,229.0,0.0,267.0,24.8,12.0,380.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,26.6,BAL,12.0,376.0,12,10,13,4,500.0,500
DILLON JOHNSON,RB,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,319.0,0.0,300.0,0.0,478.0,19.0,16.0,338.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,23.5,CAR,16.0,336.0,32,31,27,0,500.0,500
DIONTAE JOHNSON,WR,77.6,7.8,0.0,0.0,3.9,0.4,55.2,0.0,0.0,0.0,44.0,101.7,0.0,0.0,68.3,11.7,38.0,152.7,68.0,15.7,7.0,114.0,51.0,5.0,717.0,77.0,0.0,0.0,0.0,15.3,CAR,7.0,120.0,17,13,18,1,88.0,90
DJ CHARK,WR,242.7,5.4,0.0,0.0,2.3,0.3,35.0,0.0,0.0,0.0,175.0,80.5,0.0,0.0,252.1,7.7,196.0,115.5,253.0,28.9,12.0,339.0,35.0,5.0,525.0,242.0,0.0,0.0,0.0,29.8,LAC,12.0,333.0,30,25,25,4,500.0,500
DJ MOORE,WR,32.6,11.2,0.0,0.0,5.6,0.5,80.2,0.2,0.1,1.2,20.0,190.5,0.0,0.0,33.0,16.9,19.0,286.5,32.0,7.2,4.0,50.0,96.0,8.0,1364.0,33.0,4.0,1.0,21.0,6.1,CHI,4.0,44.0,9,2,27,1,39.5,46
DK METCALF,WR,29.7,10.0,0.0,0.0,4.1,0.5,69.6,0.0,0.0,0.0,19.0,159.4,0.0,0.0,35.9,14.1,21.0,225.4,36.0,7.5,5.0,55.0,66.0,8.0,1114.0,29.0,0.0,0.0,0.0,6.6,SEA,4.0,46.0,3,7,4,1,38.5,37
DONALD PARHAM,TE,307.8,3.8,0.0,0.0,1.9,0.3,20.4,0.0,0.0,0.0,255.0,52.5,0.0,0.0,322.8,5.7,273.0,79.5,340.0,28.6,14.0,434.0,27.0,4.0,285.0,335.0,0.0,0.0,0.0,25.8,LAC,14.0,391.0,24,26,13,3,500.0,500
DONOVAN PEOPLES-JONES,WR,323.0,1.0,0.0,0.0,0.9,0.0,10.3,0.0,0.0,0.0,283.0,15.5,0.0,0.0,324.3,1.9,274.0,28.5,345.0,30.6,14.0,423.0,13.0,0.0,155.0,345.0,0.0,0.0,0.0,23.2,DET,14.0,372.0,24,30,11,4,500.0,500
DONTA FOREMAN,RB,213.3,8.9,0.0,0.0,1.2,0.1,8.6,12.1,0.4,47.2,147.0,80.2,0.0,0.0,236.0,10.1,151.0,91.2,230.0,31.6,11.0,316.0,11.0,1.0,77.0,212.0,109.0,4.0,425.0,34.4,CLE,11.0,313.0,4,8,8,3,500.0,500
DONTAYVION WICKS,WR,167.3,5.4,0.0,0.0,2.6,0.3,38.7,0.1,0.0,0.1,106.0,80.8,0.0,0.0,173.5,8.0,106.0,119.8,162.0,25.6,10.0,229.0,39.0,4.0,581.0,158.0,1.0,0.0,1.0,24.2,GB,10.0,229.0,5,5,17,4,161.5,500
DRAKE LONDON,WR,27.2,6.6,0.0,0.0,4.3,0.1,56.6,0.0,0.0,0.0,18.0,105.4,0.0,0.0,20.9,10.9,14.0,174.4,18.0,6.4,3.0,50.0,69.0,2.0,905.0,24.0,0.0,0.0,0.0,6.0,ATL,4.0,50.0,20,8,29,1,19.0,34
DRAKE MAYE,QB,245.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,244.5,0.0,146.0,0.0,237.0,44.0,12.0,320.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,43.2,NE,12.0,320.0,24,14,30,1,500.0,500
DREW LOCK,QB,330.8,8.0,0.8,135.8,0.0,0.0,0.0,1.3,0.0,3.5,221.0,32.1,3.0,543.0,332.0,8.0,218.0,32.1,352.0,34.9,14.0,411.0,0.0,0.0,0.0,350.0,5.0,0.0,14.0,32.2,NYG,14.0,387.0,9,22,1,2,500.0,500
DURHAM SMYTHE,TE,371.4,2.3,0.0,0.0,2.2,0.0,22.9,0.0,0.0,0.0,344.0,36.6,0.0,0.0,370.0,4.5,357.0,71.6,467.0,10.3,16.0,389.0,35.0,0.0,366.0,484.0,0.0,0.0,0.0,15.0,MIA,16.0,389.0,32,32,26,2,500.0,500
