,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
JACK WESTOVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,97.0,116.0,1.0,9.0,99.0,0.0,0.0,108.5,94,124,14.5,9,123,0.0,0.0,0.0,0.0,0.0,0.0,SEA,0.0,27,29,18,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAHEIM BELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,46.0,52.0,6.3,6.0,74.0,0.0,0.0,52.6,46,54,6.4,7,73,0.0,0.0,0.0,0.0,0.0,0.0,NE,0.0,14,20,12,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAKE FERGUSON,6.2,4.2,0.3,44.8,0.0,0.0,0.0,6.0,106.1,8.9,7.0,8.0,1.3,2.0,12.0,10.4,177.1,9.3,6,9,1.2,2,12,71.0,5.0,761.0,0.0,0.0,0.0,DAL,102.0,29,28,21,13,38,44,13,38,44,1,90.0,89,0,0.0,0,0.0,0,0.0,23,22.1,12,23.5
JAMES MITCHELL,0.2,0.1,0.0,2.0,0.0,0.0,0.0,0.1,2.8,106.0,100.0,103.0,7.1,9.0,116.0,0.3,4.8,102.0,96,105,7.8,9,113,2.0,0.0,28.0,0.0,0.0,0.0,DET,2.0,9,11,14,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JARED WILEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,44.0,65.0,6.8,7.0,64.0,0.0,0.0,57.0,45,66,5.9,7,64,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,5,2,23,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JATAVION SANDERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,25.0,32.0,4.4,5.0,50.0,0.0,0.0,32.2,23,32,4.9,5,50,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,4,8,1,0,0,0,0,0,0,1,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JELANI WOODS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,18.0,29.0,5.3,4.0,48.0,0.0,0.0,31.0,19,30,5.4,5,49,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.0,21,24,7,0,0,0,0,0,0,1,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JEREMY RUCKERT,1.0,1.1,0.0,10.1,0.0,0.0,0.0,1.5,15.1,49.2,38.0,50.0,4.1,6.0,54.0,2.1,31.1,49.0,40,50,3.8,6,53,16.0,0.0,151.0,0.0,0.0,0.0,NYJ,22.0,28,21,31,0,100,0,0,100,0,2,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JESPER HORSTED,0.1,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.4,113.0,105.0,114.0,5.9,9.0,119.0,0.3,1.4,116.0,113,115,2.2,9,118,1.0,0.0,4.0,0.0,0.0,0.0,FA,1.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JIMMY GRAHAM,2.1,0.5,0.3,3.0,0.0,0.0,0.0,0.5,27.9,91.5,86.0,112.0,5.5,9.0,97.0,2.6,33.9,106.0,102,122,4.0,9,110,6.0,4.0,39.0,0.0,0.0,0.0,FA,7.0,33,33,33,0,60,40,0,80,0,0,500.0,500,0,0.0,0,0.0,0,0.0,5,7.7,4,12.1
JOE FORTSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,84.0,107.0,4.0,9.0,92.0,0.0,0.0,87.0,82,107,5.0,9,92,0.0,0.0,0.0,0.0,0.0,0.0,MIA,0.0,32,32,26,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOHN BATES,0.9,1.1,0.0,8.9,0.0,0.0,0.0,1.6,15.1,86.0,72.0,85.0,16.4,8.0,112.0,2.0,34.1,78.0,69,83,10.7,8,98,19.0,0.0,151.0,0.0,0.0,0.0,WAS,28.0,16,15,20,0,94,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,3,4.7,3,8.6
JOHN MUNDT,1.4,1.0,0.1,10.1,0.0,0.0,0.0,1.4,23.2,51.1,43.0,55.0,6.1,7.0,67.0,2.4,40.2,48.9,40,55,5.1,7,63,17.0,1.0,172.0,0.0,0.0,0.0,MIN,23.0,3,3,6,0,92,8,0,92,8,3,500.0,500,0,0.0,0,0.0,0,0.0,4,5.1,3,6.4
JONNU SMITH,4.4,2.9,0.2,34.2,0.1,0.0,0.0,4.1,74.2,27.6,17.0,36.0,6.4,5.0,42.0,7.3,124.2,27.6,17,36,6.8,5,41,50.0,3.0,582.0,1.0,0.0,0.0,MIA,70.0,32,32,26,6,63,19,6,56,25,1,200.0,500,1,1.3,1,2.8,1,9.1,9,16.7,5,17.9
JORDAN AKINS,0.8,0.9,0.0,7.8,0.0,0.0,0.0,1.4,13.2,71.2,47.0,77.0,15.9,8.0,89.0,1.7,28.2,72.4,57,78,12.8,8,89,15.0,0.0,132.0,0.0,0.0,0.0,CLE,23.0,1,4,2,0,100,0,0,100,0,2,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOSH OLIVER,1.8,1.3,0.1,12.5,0.0,0.0,0.0,1.6,31.3,52.4,38.0,54.0,7.8,7.0,66.0,3.1,53.3,51.1,37,52,6.7,7,64,22.0,2.0,213.0,0.0,0.0,0.0,MIN,28.0,3,3,6,0,88,13,0,88,6,2,500.0,500,0,0.0,0,0.0,0,0.0,5,6.3,3,6.4
JOSH WHYLE,1.4,0.8,0.1,8.5,0.0,0.0,0.0,1.4,15.4,69.7,56.0,72.0,7.6,8.0,81.0,2.2,24.4,69.7,53,72,8.7,8,81,9.0,1.0,94.0,0.0,0.0,0.0,TEN,15.0,2,5,4,0,89,11,0,89,11,2,500.0,500,0,0.0,0,0.0,0,0.0,5,10.6,2,8.7
JOSIAH DEGUARA,0.4,0.5,0.0,4.3,0.0,0.0,0.0,0.5,6.5,109.3,103.0,108.0,6.3,9.0,118.0,1.0,14.5,99.7,95,104,4.1,9,105,8.0,0.0,65.0,0.0,0.0,0.0,JAC,8.0,19,10,25,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JULIAN HILL,0.2,0.4,0.0,3.2,0.0,0.0,0.0,0.6,2.8,109.7,109.0,109.0,0.5,9.0,110.0,0.6,8.8,104.3,103,106,1.9,9,107,6.0,0.0,48.0,0.0,0.0,0.0,MIA,9.0,32,32,26,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,1,1.5,1,2.3
JUWAN JOHNSON,4.7,2.8,0.3,28.3,0.0,0.0,0.0,4.5,60.8,23.1,17.0,25.0,4.1,4.0,32.0,7.5,97.8,24.6,17,25,4.2,4,35,37.0,4.0,368.0,0.0,0.0,0.0,NO,59.0,13,22,5,8,58,33,8,58,33,1,500.0,500,0,0.0,0,0.0,0,0.0,7,10.8,3,9.1
KENNY YEBOAH,0.6,0.4,0.0,5.6,0.0,0.0,0.0,0.8,2.8,123.7,115.0,125.0,6.3,10.0,130.0,1.0,4.8,114.7,104,112,8.2,9,124,2.0,0.0,28.0,0.0,0.0,0.0,NYJ,4.0,28,21,31,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KO KIEFT,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.3,6.2,109.0,83.0,99.0,15.3,9.0,120.0,0.5,7.2,97.6,82,89,12.8,8,112,1.0,1.0,2.0,0.0,0.0,0.0,TB,5.0,18,17,17,0,92,0,0,100,0,2,500.0,500,0,0.0,0,0.0,0,0.0,2,3.4,1,3.4
KYLE PITTS,5.0,3.1,0.2,39.2,0.1,0.0,-0.2,5.3,84.3,5.9,3.0,6.0,1.6,2.0,11.0,8.1,137.3,7.6,4,7,1.7,2,12,53.0,3.0,667.0,1.0,0.0,-4.0,ATL,90.0,15,13,19,0,50,25,0,56,25,1,61.5,61,0,0.0,0,0.0,0,0.0,5,9.3,3,10.7
KYLEN GRANSON,2.9,2.0,0.1,24.5,0.1,0.0,0.1,3.3,43.0,45.9,36.0,45.0,6.2,6.0,69.0,4.9,73.0,46.1,37,45,5.7,6,68,30.0,1.0,368.0,1.0,0.0,2.0,IND,50.0,21,24,7,0,71,21,0,71,21,2,500.0,500,0,0.0,0,0.0,0,0.0,5,8.5,4,16.0
LOGAN THOMAS,4.5,3.4,0.3,31.0,0.1,0.0,0.1,4.9,71.8,42.8,32.0,44.0,11.9,6.0,83.0,7.9,126.8,44.8,32,46,12.1,6,87,55.0,4.0,496.0,1.0,0.0,2.0,SF,78.0,12,7,22,0,67,27,7,47,20,2,500.0,500,0,0.0,0,0.0,0,0.0,9,14.1,6,17.1
LUCAS KRULL,2.2,1.1,0.1,13.6,0.0,0.0,0.0,2.0,15.5,56.8,42.0,66.0,11.7,7.0,78.0,3.4,23.5,55.4,44,65,10.4,7,76,8.0,1.0,95.0,0.0,0.0,0.0,DEN,14.0,30,25,30,0,83,17,0,83,17,3,500.0,500,0,0.0,0,0.0,0,0.0,2,3.1,2,5.7
LUKE FARRELL,0.9,0.8,0.0,9.1,0.0,0.0,0.0,0.9,15.5,83.0,61.0,82.0,11.7,8.0,96.0,1.7,28.5,87.0,84,87,3.0,8,92,13.0,0.0,155.0,0.0,0.0,0.0,JAC,15.0,19,10,25,0,93,0,0,93,0,4,500.0,500,0,0.0,0,0.0,0,0.0,1,1.6,1,3.3
LUKE MUSGRAVE,3.7,3.1,0.1,32.0,0.0,0.0,0.0,4.2,41.2,18.0,13.0,17.0,3.0,4.0,27.0,6.8,75.2,17.6,12,17,2.7,3,26,34.0,1.0,352.0,0.0,0.0,0.0,GB,46.0,8,9,15,0,60,20,0,50,20,1,145.0,500,0,0.0,0,0.0,0,0.0,5,5.6,1,2.7
LUKE SCHOONMAKER,1.1,0.5,0.1,3.8,0.0,0.0,0.0,0.9,18.5,55.0,42.0,59.0,8.0,7.0,67.0,1.6,26.5,57.0,45,60,8.0,7,70,8.0,2.0,65.0,0.0,0.0,0.0,DAL,15.0,29,28,21,0,87,7,0,93,0,2,500.0,500,0,0.0,0,0.0,0,0.0,5,4.8,3,5.9
MARCEDES LEWIS,0.5,0.2,0.1,1.7,0.0,0.0,0.0,0.3,8.9,120.3,98.0,123.0,16.9,9.0,139.0,0.8,12.9,118.3,100,117,15.5,9,138,4.0,1.0,29.0,0.0,0.0,0.0,CHI,5.0,20,19,16,0,92,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,3.6,1,3.8
MARK ANDREWS,9.0,4.5,0.6,54.4,0.1,0.0,0.0,6.1,90.4,3.2,1.0,3.0,1.1,1.0,6.0,13.5,135.4,4.1,1,4,1.7,1,8,45.0,6.0,544.0,1.0,0.0,0.0,BAL,61.0,6,12,10,20,20,70,20,30,70,1,48.0,40,1,0.9,0,0.0,0,0.0,14,21.9,7,22.6
MICHAEL MAYER,3.2,1.9,0.1,21.7,0.0,0.0,0.0,2.9,44.4,30.5,16.0,31.0,5.2,4.0,45.0,5.1,71.4,30.5,18,29,5.0,4,44,27.0,2.0,304.0,0.0,0.0,0.0,LV,40.0,10,18,9,0,69,23,0,69,23,2,500.0,500,0,0.0,0,0.0,0,0.0,7,9.9,2,5.7
MIKE GESICKI,2.1,1.7,0.1,14.4,0.0,0.0,0.0,2.6,36.4,28.6,21.0,27.0,3.5,4.0,37.0,3.8,65.4,28.4,20,27,3.8,4,36,29.0,2.0,244.0,0.0,0.0,0.0,CIN,45.0,26,23,28,0,88,13,0,81,0,1,500.0,500,0,0.0,0,0.0,0,0.0,6,16.7,2,15.4
MITCHELL WILCOX,0.3,0.5,0.0,3.3,0.0,0.0,0.0,0.7,5.6,128.7,106.0,137.0,17.6,10.0,149.0,0.9,14.6,125.0,106,127,17.4,10,148,9.0,0.0,56.0,0.0,0.0,0.0,NE,12.0,14,20,12,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,2,2.7,1,2.7
MO ALIE-COX,2.1,0.8,0.2,9.5,0.0,0.0,0.0,1.3,36.1,68.0,53.0,75.0,8.3,8.0,75.0,2.9,49.1,72.2,60,77,7.1,8,80,13.0,3.0,161.0,0.0,0.0,0.0,IND,22.0,21,24,7,0,80,13,0,87,7,3,500.0,500,0,0.0,0,0.0,0,0.0,3,5.1,1,4.0
MYCOLE PRUITT,1.0,0.5,0.1,6.5,0.0,0.0,0.0,0.7,17.0,80.3,78.0,91.0,1.7,8.0,82.0,1.5,26.0,93.7,89,98,3.3,9,96,9.0,1.0,110.0,0.0,0.0,0.0,PIT,12.0,23,27,8,0,94,6,0,94,0,0,500.0,500,0,0.0,0,0.0,0,0.0,3,5.6,2,7.1
NATE ADKINS,0.2,0.4,0.0,2.2,0.0,0.0,0.0,0.5,2.2,117.0,101.0,134.0,16.0,10.0,133.0,0.6,6.2,124.0,114,134,10.0,10,134,4.0,0.0,22.0,0.0,0.0,0.0,DEN,5.0,30,25,30,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NICK GUGGEMOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,94.0,115.0,4.0,9.0,102.0,0.0,0.0,125.0,122,136,3.0,10,128,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NICK VANNETT,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.3,137.5,129.0,145.0,8.5,10.0,146.0,0.2,1.3,135.0,128,144,7.0,10,142,1.0,0.0,3.0,0.0,0.0,0.0,TEN,1.0,2,5,4,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NOAH FANT,2.4,1.9,0.0,24.4,0.0,0.0,0.0,2.5,41.4,24.9,15.0,24.0,4.8,4.0,36.0,4.3,73.4,24.3,15,22,4.9,4,38,32.0,0.0,414.0,0.0,0.0,0.0,SEA,43.0,27,29,18,0,80,0,0,73,7,1,500.0,193,0,0.0,0,0.0,0,0.0,2,3.1,0,0.0
NOAH GRAY,2.5,1.6,0.1,17.9,0.1,0.0,0.1,2.4,42.6,45.8,41.0,43.0,3.8,6.0,58.0,4.2,70.6,45.9,41,44,4.1,6,59,28.0,2.0,305.0,1.0,0.0,1.0,KC,41.0,5,2,23,0,88,6,0,94,6,2,500.0,500,1,1.4,1,2.6,0,0.0,3,3.4,2,4.2
NOAH TOGIAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,126.0,144.0,9.0,10.0,144.0,0.0,0.0,140.0,134,148,6.0,10,146,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
PAT FREIERMUTH,3.7,2.7,0.2,25.7,0.0,0.0,0.0,3.9,44.8,13.7,9.0,13.0,2.2,3.0,20.0,6.4,76.8,13.6,10,13,2.1,3,19,32.0,2.0,308.0,0.0,0.0,0.0,PIT,47.0,23,27,8,0,64,18,9,82,18,1,124.0,144,0,0.0,0,0.0,0,0.0,6,14.3,2,11.1
PAYNE DURHAM,0.4,0.4,0.0,4.5,0.0,0.0,0.0,0.5,5.8,99.3,84.0,100.0,10.9,9.0,108.0,0.8,10.8,97.7,89,103,6.6,9,105,5.0,0.0,58.0,0.0,0.0,0.0,TB,7.0,18,17,17,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,1,1.7,0,0.0
PEYTON HENDERSHOT,0.5,0.5,0.0,4.8,0.1,0.0,0.0,0.9,3.8,89.5,75.0,87.0,14.1,8.0,111.0,1.0,7.8,86.2,76,85,12.6,8,109,4.0,0.0,38.0,1.0,0.0,0.0,DAL,7.0,29,28,21,0,100,0,0,100,0,3,500.0,500,1,1.0,1,2.0,1,4.2,2,1.9,1,2.0
PHARAOH BROWN,1.5,0.8,0.1,12.2,0.0,0.0,0.0,0.9,24.8,72.2,65.0,78.0,6.7,8.0,80.0,2.2,37.8,72.2,65,74,5.2,8,79,13.0,1.0,208.0,0.0,0.0,0.0,SEA,15.0,27,29,18,8,85,8,0,92,8,2,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
QUINTIN MORRIS,0.6,0.1,0.1,1.7,0.0,0.0,0.0,0.2,8.6,110.0,102.0,110.0,6.2,9.0,117.0,0.7,10.6,111.3,110,110,1.9,9,114,2.0,1.0,26.0,0.0,0.0,0.0,BUF,3.0,17,6,29,0,90,10,0,90,0,3,500.0,500,0,0.0,0,0.0,0,0.0,2,3.2,0,0.0
ROBERT TONYAN,0.7,0.6,0.0,6.6,0.0,0.0,0.0,1.0,11.2,59.4,42.0,73.0,11.0,8.0,76.0,1.3,22.2,58.4,41,75,10.9,8,75,11.0,0.0,112.0,0.0,0.0,0.0,MIN,17.0,3,3,6,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,3.6,0,0.0
RODNEY WILLIAMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,127.3,122.0,132.0,4.1,10.0,132.0,0.0,0.0,127.0,118,130,6.4,10,132,0.0,0.0,0.0,0.0,0.0,0.0,PIT,2.0,23,27,8,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROSS DWELLEY,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.2,1.2,106.3,104.0,104.0,1.7,9.0,108.0,0.2,2.2,109.0,107,108,2.2,9,112,1.0,0.0,12.0,0.0,0.0,0.0,ATL,2.0,15,13,19,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,1,1.4,0,0.0
SAM LAPORTA,9.0,5.1,0.6,52.3,0.1,0.0,0.2,7.1,153.3,1.6,1.0,1.0,0.9,1.0,4.0,14.1,239.3,1.7,1,1,1.0,1,5,86.0,10.0,889.0,1.0,0.0,4.0,DET,120.0,9,11,14,25,38,44,31,25,56,1,25.0,24,0,0.0,0,0.0,0,0.0,15,23.1,10,28.6
SEAN MCKEON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,125.0,121.0,130.0,3.3,10.0,129.0,0.0,0.0,121.7,120,123,2.4,9,125,0.0,0.0,0.0,0.0,0.0,0.0,DET,2.0,9,11,14,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.0,1,2.0
SHANE ZYLSTRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,114.0,131.0,14.9,10.0,147.0,0.0,0.0,130.0,120,133,11.4,10,146,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,9,11,14,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
STEPHEN SULLIVAN,1.1,1.1,0.0,11.4,0.0,0.0,0.0,2.2,12.5,102.7,91.0,102.0,15.1,9.0,124.0,2.2,24.5,96.7,85,101,13.1,9,115,12.0,0.0,125.0,0.0,0.0,0.0,CAR,24.0,4,8,1,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
STONE SMARTT,1.3,0.7,0.1,9.7,0.0,0.0,0.0,1.3,21.5,88.0,80.0,86.0,8.9,8.0,103.0,2.0,32.5,86.6,71,86,10.1,8,101,11.0,1.0,155.0,0.0,0.0,0.0,LAC,21.0,24,26,13,0,92,8,0,92,8,4,500.0,500,0,0.0,0,0.0,0,0.0,2,2.7,2,4.5
TANNER HUDSON,3.4,3.3,0.1,29.3,0.0,0.0,0.0,4.2,41.2,43.6,30.0,47.0,6.2,6.0,54.0,6.7,80.2,42.6,29,47,6.5,6,54,39.0,1.0,352.0,0.0,0.0,0.0,CIN,50.0,26,23,28,0,64,9,0,55,0,4,500.0,500,0,0.0,0,0.0,0,0.0,3,4.1,0,0.0
TANNER MCLACHLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,61.0,83.0,10.9,8.0,91.0,0.0,0.0,75.6,61,82,8.4,8,86,0.0,0.0,0.0,0.0,0.0,0.0,CIN,0.0,26,23,28,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TAYSOM HILL,6.9,2.1,0.1,18.2,5.1,0.3,25.1,2.5,110.5,19.4,11.0,19.0,6.0,4.0,44.0,9.0,143.5,24.8,16,23,5.7,4,44,33.0,2.0,291.0,81.0,4.0,401.0,NO,40.0,13,22,5,20,47,40,13,47,40,2,155.5,172,27,29.7,18,32.7,7,35.0,4,6.2,3,9.1
TEAGAN QUITORIANO,0.5,0.3,0.0,4.7,0.0,0.0,0.0,0.4,3.3,108.3,100.0,106.0,7.4,9.0,118.0,0.8,5.3,116.0,114,116,1.6,9,118,2.0,0.0,33.0,0.0,0.0,0.0,HOU,3.0,7,1,32,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
THEO JOHNSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,28.0,39.0,4.8,5.0,50.0,0.0,0.0,37.8,27,39,5.2,5,49,0.0,0.0,0.0,0.0,0.0,0.0,NYG,0.0,25,31,3,0,0,0,0,0,0,1,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TIM BOYLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,101.0,136.0,17.0,10.0,135.0,0.0,0.0,134.0,130,143,4.0,10,138,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0
TIP REIMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,60.0,71.0,8.9,8.0,85.0,0.0,0.0,65.6,57,71,7.8,7,80,0.0,0.0,0.0,0.0,0.0,0.0,ARI,0.0,11,16,11,0,0,0,0,0,0,2,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TJ HOCKENSON,8.3,6.3,0.3,64.0,0.0,0.0,0.0,8.5,124.0,16.9,10.0,16.0,3.1,3.0,25.0,14.6,219.0,15.4,9,15,3.0,3,25,95.0,5.0,960.0,0.0,0.0,0.0,MIN,127.0,3,3,6,20,13,40,27,7,67,1,115.0,118,0,0.0,0,0.0,0,0.0,10,12.7,7,14.9
TOMMY HUDSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5,116.0,139.0,5.5,10.0,127.0,0.0,0.0,116.5,109,131,7.5,10,124,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,13,22,5,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TOMMY TREMBLE,2.3,1.4,0.2,12.1,0.0,0.0,0.0,2.0,37.4,55.1,43.0,56.0,8.1,7.0,68.0,3.8,60.4,55.5,45,56,8.0,7,69,23.0,3.0,194.0,0.0,0.0,0.0,CAR,32.0,4,8,1,0,71,14,0,86,0,2,500.0,500,0,0.0,0,0.0,0,0.0,4,11.1,3,13.6
TRAVIS KELCE,8.4,6.2,0.3,65.6,0.0,0.0,0.0,8.1,126.4,2.2,1.0,2.0,1.3,1.0,7.0,14.6,219.4,2.2,1,2,1.2,1,6,93.0,5.0,984.0,0.0,0.0,0.0,KC,121.0,5,2,23,13,20,60,27,20,73,1,29.0,19,0,0.0,0,0.0,0,0.0,19,21.6,10,20.8
TREVON WESCO,0.1,0.1,0.0,1.4,0.0,0.0,0.0,0.2,2.1,101.5,98.0,119.0,3.5,9.0,105.0,0.2,3.1,129.0,129,138,0.0,10,129,1.0,0.0,21.0,0.0,0.0,0.0,FA,3.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TREY MCBRIDE,5.9,4.8,0.2,48.5,0.0,0.0,0.0,6.2,100.5,4.2,2.0,4.0,1.7,1.0,7.0,10.7,181.5,3.2,1,3,1.1,1,6,81.0,3.0,825.0,0.0,0.0,0.0,ARI,106.0,11,16,11,19,56,25,25,44,38,1,46.5,50,0,0.0,0,0.0,0,0.0,11,19.0,7,26.9
TUCKER FISK,0.1,0.2,0.0,1.5,0.0,0.0,0.0,0.2,0.9,117.5,113.0,135.0,4.5,10.0,122.0,0.3,1.9,98.5,95,114,3.5,9,102,1.0,0.0,9.0,0.0,0.0,0.0,FA,1.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TUCKER KRAFT,2.8,1.8,0.1,20.9,0.0,0.0,0.0,2.4,47.5,27.9,17.0,28.0,6.2,4.0,46.0,4.6,78.5,27.7,18,28,6.1,4,46,31.0,2.0,355.0,0.0,0.0,0.0,GB,40.0,8,9,15,0,62,23,0,62,23,2,500.0,500,0,0.0,0,0.0,0,0.0,7,7.8,3,8.1
TYLER CONKLIN,3.7,3.6,0.0,36.5,0.1,0.0,0.0,5.1,62.1,22.8,16.0,21.0,4.0,4.0,32.0,7.2,123.1,21.7,15,20,4.0,4,35,61.0,0.0,621.0,1.0,0.0,0.0,NYJ,87.0,28,21,31,0,56,19,0,56,19,1,177.5,189,0,0.0,0,0.0,0,0.0,9,18.4,8,25.8
TYLER HIGBEE,4.1,3.1,0.1,33.0,0.0,0.0,0.0,4.7,61.5,37.1,28.0,34.0,5.4,5.0,57.0,7.2,108.5,36.2,29,34,5.4,5,54,47.0,2.0,495.0,0.0,0.0,0.0,LAR,70.0,22,14,27,7,60,20,7,67,27,1,500.0,500,0,0.0,0,0.0,0,0.0,5,6.8,4,9.8
TYLER KROFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,95.0,122.0,10.5,9.0,116.0,0.0,0.0,129.5,126,140,3.5,10,133,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYLER MABRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,104.0,126.0,7.5,10.0,119.0,0.0,0.0,109.0,103,125,6.0,9,115,0.0,0.0,0.0,0.0,0.0,0.0,SEA,0.0,27,29,18,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
